sku,prod,brand,rev90,n_ten,n_ord,fonte,erp_stock,supplier_stock,pos,costo,prezzo,comp_min,n_comp,floor_price,target_price,ricarico_target_pct,verdetto,cut_needed
972264636,BLEFASTOP GARZA COT PIE RX 28P,"",163.25,3,4,grossista,0,1140,3,14.69,17.02,19.52,36,16.75,19.51,32.8,STANDALONE,0
901567899,FORMULAT 2 LIQUIDO 500ML,"",163.02,3,4,grossista,0,176,,3.12,0.00,3.50,12,3.68,3.49,11.9,NON_POSIZIONABILE,0
975435278,DEFENCE MY AGE CREMA GG 50ML,BNK,162.75,4,7,grossista,0,255,,25.79,30.95,28.07,47,29.40,28.06,8.8,NON_POSIZIONABILE,0
990039366,DINAMIC LARGE 20STICK 12G,"",162.38,1,2,grossista,0,3,,37.71,0.00,47.09,8,42.24,47.08,24.8,REINSERISCI_prezzo_fb,0
027456033,CLAREMA*CREMA 30G 1%,"",162.24,3,7,MAGAZZINO,1,313,,14.56,17.77,15.60,37,16.60,15.59,7.1,NON_POSIZIONABILE,0
989669787,DEFENCE SUN 30 LATTE SPR 200ML,BNK,162.21,4,14,grossista,0,193,,14.16,17.42,14.22,40,16.14,14.21,0.4,NON_POSIZIONABILE,0
989638489,LYNFASE CONCENTRATO FLUIDO180G,ABO,162.04,2,7,grossista,0,93,,20.04,23.45,19.36,46,22.85,19.35,-3.4,NON_POSIZIONABILE,0
984330365,DAO PLUS 50CPS INTOLERAN,"",161.97,1,4,grossista,0,444,8,21.59,25.17,26.73,31,24.61,26.72,23.8,STANDALONE,0
985514191,HYLO COMOD GOCCE OCUL AC IALUR,"",161.88,4,6,MAGAZZINO,5,362,8,11.90,14.01,14.93,21,13.57,14.92,25.4,STANDALONE,0
950025938,MIAMO HEAT&SUNAG BODY SER100ML,MMO,161.74,1,5,grossista,0,24,,31.35,0.00,38.65,13,35.11,38.64,23.3,REINSERISCI_prezzo_fb,0
979065113,COLIGAS FAST 50CPS,C6G,161.66,5,12,MAGAZZINO,1,346,,13.07,16.07,15.67,63,14.90,15.66,19.8,VIA_PC,0.41
945104255,PROLIFE LATTASI 30CPR MASTIC,PRL,161.60,8,18,grossista,0,85,,6.53,8.04,7.45,49,7.71,7.44,13.9,NON_POSIZIONABILE,0
974012991,DEFENCE COLOR LUMINIZER 101,BNK,161.57,3,7,grossista,0,22,5,12.51,14.86,16.57,22,14.26,16.56,32.4,STANDALONE,0
900122767,BIOMINERAL DONNA 30CPR,BIM,161.42,4,6,grossista,0,316,7,13.66,15.90,17.55,35,15.57,17.54,28.4,STANDALONE,0
912517909,DEODORANTE ANTITR ROLL-ON 50ML,VIC,161.39,7,13,grossista,0,788,,8.82,10.85,10.28,63,10.41,10.27,16.4,NON_POSIZIONABILE,0
986130351,ENTEROLACTIS PLUS 15CPS,ENO,161.19,6,12,MAGAZZINO,4,2078,,11.24,13.83,13.13,67,12.82,13.12,16.7,VIA_PC,0.71
010130021,BIODERMATIN*30CPR 5MG,BDR,161.13,3,4,grossista,0,121,1,10.53,12.49,13.83,26,12.00,13.82,31.2,STANDALONE,0
985995543,INSULIPID 60CPR,"",161.05,2,6,grossista,0,72,10,26.86,29.26,32.18,24,30.62,32.17,19.8,STANDALONE,0
983696612,B DYN B12 IF 84CPR MAST,ME1,160.97,5,9,grossista,0,352,,16.49,19.79,18.95,35,18.80,18.94,14.9,VIA_PC,0.85
950221109,BEALID X TEND 60CPR,"",160.82,3,7,grossista,0,101,,16.94,0.00,21.96,29,19.31,21.95,29.6,REINSERISCI_prezzo_fb,0
951212935,CATIONORM GOCCE 30F MONODOSE,CNM,160.75,1,4,grossista,0,148,,14.64,0.00,19.47,18,16.69,19.46,32.9,REINSERISCI_prezzo_fb,0
984871044,COLESIA SOFT GEL 60CPS MOLLI,CSA,160.69,3,4,grossista,0,222,,19.68,23.62,18.92,40,22.44,18.91,-3.9,NON_POSIZIONABILE,0
975585480,GLIALIA SOSPENSIONE ORALE200ML,0P9,160.67,4,5,grossista,0,1131,7,24.86,28.34,26.95,37,28.34,26.94,8.4,NON_POSIZIONABILE,0
922553072,DRENAGILL30 30CPR,"",160.42,3,6,grossista,0,276,,16.96,19.68,22.49,29,19.33,22.48,32.5,STANDALONE,0
974016343,METARELAX NEW 84BUST,MLX,160.36,3,4,grossista,0,75,,36.15,41.57,37.07,33,40.49,37.06,2.5,NON_POSIZIONABILE,0
971980457,NUXE HP ORO 100ML OLIO SECCO,NUX,160.33,3,7,grossista,0,63,,24.29,29.15,24.90,44,27.69,24.89,2.5,NON_POSIZIONABILE,0
041472046,FLECTORARTRO*GEL 100G 1% PRESS,FCO,159.77,4,14,MAGAZZINO,1,322,,7.39,9.02,6.82,57,8.72,6.81,-7.8,NON_POSIZIONABILE,0
927501080,PERTRIFOL DONNA 30CPR,1FR,159.60,2,5,grossista,0,149,9,14.23,16.77,18.85,38,16.22,18.84,32.4,STANDALONE,0
987718766,ORALB POWER ORAL CENTER MD20,ORA,159.55,2,3,grossista,0,97,,70.63,81.22,57.23,31,79.11,57.22,-19.0,NON_POSIZIONABILE,0
951176256,PLAS GAMBE LEGGERE 20STICK PAC,"",159.39,3,5,grossista,0,136,,19.43,0.00,25.90,21,22.15,25.89,33.2,REINSERISCI_prezzo_fb,0
952126441,CLIAFLOR PLUS OVULI 10OV,"",159.35,2,9,grossista,0,267,,13.79,0.00,18.33,23,15.72,18.32,32.8,REINSERISCI_prezzo_fb,0
982947475,CAPITAL SPRAY KID WAT RESIS50+,VIC,159.26,2,14,MAGAZZINO,2,32,,16.09,18.83,14.73,43,18.34,14.72,-8.5,NON_POSIZIONABILE,0
913086171,LIPO FOSFATIDILCOLINA 10F 10ML,"",159.25,2,2,grossista,0,5,7,42.41,51.29,37.14,17,47.50,37.13,-12.4,NON_POSIZIONABILE,0
932700521,KISTINOX FORTE 14BUST,KST,159.23,3,7,grossista,0,207,,18.93,22.72,20.22,44,21.58,20.21,6.8,NON_POSIZIONABILE,0
903570063,SERENITY PANN SAG CLAS EX 30PZ,SER,159.17,1,3,grossista,0,106,,13.87,0.00,14.50,25,15.81,14.49,4.5,NON_POSIZIONABILE,0
978508341,KALANIT LIMONE 30BUST,KKA,159.13,3,3,grossista,0,666,4,22.15,25.75,27.37,41,25.25,27.36,23.5,STANDALONE,0
972069633,AXIMAGNESIO 20BUST,SWB,158.96,4,10,grossista,0,125,,10.04,12.35,12.61,48,11.45,12.60,25.5,STANDALONE,0
934545450,PRINCIPIUM COMPLESSO B FT 60CP,PCM,158.94,5,11,grossista,0,529,,12.01,14.78,15.93,48,13.69,15.92,32.6,STANDALONE,0
935632101,PERSPIREX STRONG ANTITR ROLL O,PER,158.77,6,14,MAGAZZINO,1,367,,11.08,13.18,11.90,48,12.63,11.89,7.3,NON_POSIZIONABILE,0
949878298,ALYVAL MED CREMA INTIMA 50ML,VAL,158.74,2,5,grossista,0,12,,27.66,0.00,35.10,24,31.53,35.09,26.9,REINSERISCI_prezzo_fb,0
986475921,CISTIFLUX 28BUST,CFX,158.67,3,10,grossista,0,555,,13.31,15.84,15.86,39,15.17,15.85,19.1,STANDALONE,0
952056467,MONURELLE CBD OLEOGEL 30ML,MNU,158.42,3,10,grossista,0,61,,15.62,0.00,17.71,42,17.81,17.70,13.3,NON_POSIZIONABILE,0
934018298,KILOCAL BRUCIA GRASSI 15CPR,KIL,158.40,4,8,grossista,0,299,8,11.56,13.58,14.23,42,13.18,14.22,23.0,STANDALONE,0
988342147,KUKIDENT ULTIMATE NEUTRO 57G,KUK,158.30,5,10,MAGAZZINO,2,889,,8.15,9.70,11.19,50,9.62,11.18,37.2,STANDALONE,0
902530563,PILOREX 24CPR,BRH,158.03,2,6,MAGAZZINO,1,405,,13.84,17.02,16.03,64,15.78,16.02,15.8,VIA_PC,1.00
943222048,BLF100 GOCCE LATTOFERRINA 16ML,DIC,157.98,3,4,MAGAZZINO,1,508,,20.46,24.86,20.62,46,23.32,20.61,0.7,NON_POSIZIONABILE,0
930862065,FLOGAN 20CPR RIVESTITE,MYH,157.80,4,5,grossista,0,140,6,12.90,15.07,16.84,31,14.71,16.83,30.5,STANDALONE,0
972533549,REDOX S 30CPS,"",157.67,1,5,grossista,0,147,5,18.85,23.10,25.07,16,21.49,25.06,32.9,STANDALONE,0
938934965,BEROCCA PLUS 15CPR EFFERV,BCC,157.60,2,6,grossista,0,227,8,9.88,11.66,13.14,29,11.66,13.13,32.9,STANDALONE,0
905217295,MONOSELECT AGNUS 30CPR,PHX,157.36,5,9,grossista,0,144,,12.10,14.88,13.69,42,13.79,13.68,13.1,NON_POSIZIONABILE,0
989044096,MIAMO AGE REVERSE EYE CR 15ML,MMO,157.35,1,3,grossista,0,2,,51.19,0.00,51.97,27,57.33,51.96,1.5,NON_POSIZIONABILE,0
975428234,XEMOSE C8+ BALS OLIO 500ML,URI,157.18,3,6,MAGAZZINO,1,391,,16.13,18.87,19.84,43,18.39,19.83,22.9,STANDALONE,0
930197619,NEW VAPINAL INALATORE TERMALE,CAI,157.07,2,2,grossista,0,4,8,93.78,111.21,91.50,18,105.03,91.49,-2.4,NON_POSIZIONABILE,0
950478127,GSH-VA GLUTATIONE 60CPS ACIDO,"",157.05,4,6,grossista,0,593,,24.83,0.00,27.79,28,28.31,27.78,11.9,NON_POSIZIONABILE,0
951119116,RILASTIL DAILY C SOL MIC 500ML,RIL,157.03,2,13,grossista,0,16,,10.44,0.00,8.01,25,11.90,8.00,-23.4,NON_POSIZIONABILE,0
982999219,DEFENCE SUN DOPOSOLE IDRAT,BNK,156.92,2,5,grossista,0,23,9,19.63,23.12,17.84,19,22.38,17.83,-9.2,NON_POSIZIONABILE,0
904068463,POL CR EMOL PROT 250ML,POL,156.73,5,10,grossista,0,598,,14.88,17.71,16.59,52,16.96,16.58,11.4,NON_POSIZIONABILE,0
933402808,OMOMETIL 30CPS,MC4,156.69,3,8,grossista,0,903,5,11.42,13.46,15.19,36,13.02,15.18,32.9,STANDALONE,0
981150333,SILYMARIN CF 30ML,SKI,156.60,1,1,grossista,0,13,,153.57,184.29,128.92,26,172.00,128.91,-16.1,NON_POSIZIONABILE,0
949705747,FUSION WATER MAGIC GLOW SPF50,ISD,156.56,3,9,grossista,0,112,,21.14,25.37,21.94,33,24.10,21.93,3.7,NON_POSIZIONABILE,0
989669775,DEFENCE SUN 30 LATTE FLUI200ML,BNK,156.50,4,12,grossista,0,179,,13.96,17.17,12.79,42,15.91,12.78,-8.5,NON_POSIZIONABILE,0
951175544,PHYSIOMANCE ENDOM 60CPR,0Z1,156.45,2,4,grossista,0,16,,29.62,0.00,38.78,15,33.77,38.77,30.9,REINSERISCI_prezzo_fb,0
975508779,EUCERIN SUN PIGMENT CONTROL50+,EUC,156.38,4,12,MAGAZZINO,11,215,,10.36,12.33,12.55,47,11.81,12.54,21.0,STANDALONE,0
981273776,CLIADENT IDROPULSORE,UDF,156.38,1,3,MAGAZZINO,1,21,1,48.74,58.62,51.18,21,54.59,51.17,5.0,NON_POSIZIONABILE,0
982530697,REUPLUS FIBRA 20BUST,4FD,156.23,1,5,grossista,0,43,,11.56,13.41,14.96,24,13.18,14.95,29.3,STANDALONE,0
976014668,SYNOQUIN EFA M BREED 30CPR,"",156.19,2,5,grossista,0,69,7,20.94,24.73,25.50,23,23.87,25.49,21.7,STANDALONE,0
932210988,BRAVA PASTA STOMIA S/ALCOL 60G,CLP,156.17,4,7,grossista,0,104,4,7.35,8.66,9.74,29,8.67,9.73,32.4,STANDALONE,0
973653278,HELIOCARE 360 100+ GELCREAM,HEL,156.10,5,8,grossista,0,199,,19.26,22.54,18.99,39,21.96,18.98,-1.5,NON_POSIZIONABILE,0
981449491,COLIREV 30CPS,"",155.99,1,3,grossista,0,245,8,17.62,20.52,21.99,30,20.09,21.98,24.7,STANDALONE,0
989022811,AMPOULE A 30ML,SVR,155.98,1,7,grossista,0,58,,25.33,30.39,24.90,35,28.88,24.89,-1.7,NON_POSIZIONABILE,0
986179327,REMESCAR BORSE OCCHIAIE III8ML,EM0,155.96,4,5,grossista,0,228,,34.03,39.81,29.90,40,38.11,29.89,-12.2,NON_POSIZIONABILE,0
900282346,VENOPLANT CREMA GEL 100ML,VAT,155.90,5,11,grossista,0,132,,12.53,14.91,15.03,46,14.28,15.02,19.9,STANDALONE,0
800601015,2LC1 30CPS,FL9,155.77,1,2,grossista,0,4,8,78.29,90.81,86.75,30,87.68,86.74,10.8,NON_POSIZIONABILE,0
900319070,CROMOVIT PHARCOS 60CPS,PHA,155.72,2,5,MAGAZZINO,1,262,,21.21,25.77,26.47,39,24.18,26.46,24.8,STANDALONE,0
989928698,BIORITMON DEFEND PLUS 14BUST,7UY,155.69,3,11,grossista,0,708,,10.55,0.00,10.69,50,12.03,10.68,1.2,NON_POSIZIONABILE,0
926231402,VITAMINA D 2000 UI 84CPR,ME1,155.45,7,12,grossista,0,1145,,11.67,14.36,13.69,43,13.30,13.68,17.2,VIA_PC,0.68
908318189,DILATAN DILAT CRIOTERM 3PZ,"",155.44,2,6,grossista,0,111,6,26.97,31.74,34.53,29,30.75,34.52,28.0,STANDALONE,0
950057392,DIET SUCARYL 125ML,DSU,155.21,2,4,MAGAZZINO,1,816,,7.81,9.61,9.37,28,9.22,9.36,19.8,VIA_PC,0.25
990039339,DIMOOD LARGE 20STICK 12G,"",155.21,3,3,grossista,0,19,,32.74,0.00,41.32,15,36.67,41.31,26.2,REINSERISCI_prezzo_fb,0
947073932,RILASTIL SUN SYS WT MAT SPF50+,RIL,155.15,3,15,grossista,0,78,,11.98,14.74,13.16,41,13.66,13.15,9.8,NON_POSIZIONABILE,0
940003534,TOXEPUR 20CPS,"",155.13,3,4,grossista,0,8,,14.55,0.00,21.58,14,16.59,21.57,48.2,REINSERISCI_prezzo_fb,0
988027278,PARODONTAX BIPACK MENTA 2X75ML,PDX,155.01,7,20,MAGAZZINO,13,278,9,4.03,5.03,5.55,38,4.75,5.54,37.5,STANDALONE,0
936029952,LUBRIGYN HYDRA GEL 400ML,LUB,154.93,5,20,grossista,0,952,,6.09,7.49,6.23,44,7.19,6.22,2.1,NON_POSIZIONABILE,0
989980750,DIETALINEA BERBERINA 600 60CPR,DTT,154.75,4,6,grossista,0,230,,17.30,0.00,21.17,24,19.72,21.16,22.3,REINSERISCI_prezzo_fb,0
989050416,CONDRONIL IALQUATTRO SIR2% 4ML,"",154.56,1,2,grossista,0,3,3,75.43,87.41,81.90,19,84.48,81.89,8.6,NON_POSIZIONABILE,0
951506688,ISDINCEUTICS RETINAL EYES 20ML,"",154.46,2,4,grossista,0,1,,50.51,0.00,48.68,14,56.57,48.67,-3.6,NON_POSIZIONABILE,0
980860187,ENTOGOL 20BUST,6NK,154.28,3,6,grossista,0,332,9,8.94,10.43,11.73,31,10.55,11.72,31.1,STANDALONE,0
900059991,BEPANTHENOL PASTA LEN PROT100G,BEP,154.26,6,19,MAGAZZINO,8,2117,,7.87,9.84,10.26,73,9.29,10.25,30.2,STANDALONE,0
981264120,NEOSTRATA INTENSIVE EYE THERAP,NST,154.26,1,6,grossista,0,22,8,35.86,41.49,36.10,23,40.16,36.09,0.6,NON_POSIZIONABILE,0
985724184,FILORGA TIME FILLER EYES 5XP,F1G,154.08,3,4,grossista,0,320,,40.96,47.92,31.40,48,45.88,31.39,-23.4,NON_POSIZIONABILE,0
981625837,VITAL PROTEINS COLLAG PEP 567G,NES,154.02,3,5,grossista,0,133,,29.52,35.43,29.04,45,33.65,29.03,-1.7,NON_POSIZIONABILE,0
943008399,EUTRIS 30CPR,LLP,153.95,3,5,grossista,0,285,7,14.12,16.38,18.73,36,16.10,18.72,32.6,STANDALONE,0
931204200,IALOCLEAN 30CPR OROSOLUBILI,IAL,153.89,5,11,MAGAZZINO,1,1697,,10.09,12.41,12.36,42,11.50,12.35,22.4,VIA_PC,0.06
944918655,PROLIFE ZEROGAS 45CPR,PRL,153.88,6,21,grossista,0,450,,4.99,6.14,6.22,43,5.89,6.21,24.4,STANDALONE,0
950965222,FILORGA NCEF REVITALIZE EYES,F1G,153.82,1,2,grossista,0,28,,43.24,0.00,51.02,32,48.43,51.01,18.0,REINSERISCI_prezzo_fb,0
950000214,COENZIMA Q10 ACTIVE 45CPS,"",153.63,2,6,MAGAZZINO,1,152,,23.60,28.67,12.96,34,26.90,12.95,-45.1,NON_POSIZIONABILE,0
951332713,DEFENCE COLOR LIFTING FONDOT04,BNK,153.60,3,4,grossista,0,62,,23.74,0.00,22.69,30,27.06,22.68,-4.5,NON_POSIZIONABILE,0
920597248,SERENITY LIGHT LADY SUPER 30PZ,SER,153.59,3,3,grossista,0,116,,9.02,0.00,10.99,35,10.64,10.98,21.7,REINSERISCI_prezzo_fb,0
022816122,SOMATOLINE*GEL 30BUST 10G,SOM,153.57,3,3,MAGAZZINO,5,24,,37.38,45.60,41.52,35,41.86,41.51,11.0,NON_POSIZIONABILE,0
975449012,HELIOCARE 360 INVIS SPR SPF30,HEL,153.40,4,8,grossista,0,58,,16.24,18.84,17.71,44,18.51,17.70,9.0,NON_POSIZIONABILE,0
024352167,"GAVISCON*24CPR MENT250+133,5MG",GVN,153.38,6,15,MAGAZZINO,3,275,,6.06,7.39,7.04,53,7.15,7.03,16.0,NON_POSIZIONABILE,0
984573838,GLUTATIONE FORTE SALUGEA 60CPS,S0U,153.37,1,3,grossista,0,315,,30.42,36.50,33.60,34,34.07,33.59,10.4,NON_POSIZIONABILE,0
902362336,RESPECTISSIME STRUCC OCCHI BIF,LAR,153.35,4,8,MAGAZZINO,1,218,,13.07,16.07,14.49,64,14.90,14.48,10.8,NON_POSIZIONABILE,0
951043482,HYALU B5 CREMA VASO SPF30 50ML,LAR,153.30,3,5,grossista,0,53,,29.06,34.87,30.14,47,33.13,30.13,3.7,NON_POSIZIONABILE,0
981964935,RILASTIL SUN PPT 50+ BEIGE NF,RIL,153.25,2,11,grossista,0,175,,14.03,17.26,14.11,44,15.99,14.10,0.5,NON_POSIZIONABILE,0
935531549,AVENE SOL COMPATTO 50 SABBIA,AVE,152.95,4,8,grossista,0,384,,12.08,14.86,12.59,58,13.77,12.58,4.1,NON_POSIZIONABILE,0
989633805,ANTHELIOS LATTE UVMUNE 150ML,LAR,152.77,4,10,grossista,0,89,,15.56,18.67,13.29,38,17.74,13.28,-14.7,NON_POSIZIONABILE,0
977545591,FITONASAL SPRAY CONCENTRATO,ABO,152.74,5,12,MAGAZZINO,1,444,,8.99,11.05,11.19,54,10.60,11.18,24.4,STANDALONE,0
989007657,VENOSTIL 30CPR,"",152.71,1,3,grossista,0,62,,13.29,0.00,17.68,28,15.15,17.67,33.0,REINSERISCI_prezzo_fb,0
983679578,CERAVE CREMA VISO IDRAT SPF50,CV9,152.62,7,12,grossista,0,542,,12.30,15.13,14.62,67,14.02,14.61,18.8,VIA_PC,0.52
025774011,"DERMOCORTAL*CREMA 20G 0,5%",D8H,152.54,7,22,MAGAZZINO,1,243,,5.46,6.66,7.33,43,6.44,7.32,34.1,STANDALONE,0
925513590,CYSTOMAN URTO 15CPR EFFERVESC,CYT,152.44,5,7,MAGAZZINO,1,434,,12.17,14.96,14.18,39,13.87,14.17,16.4,VIA_PC,0.79
989977006,INOFERT PHD 20CPR,"",152.11,2,4,MAGAZZINO,1,228,,16.51,0.00,23.33,21,18.82,23.32,41.2,REINSERISCI_prezzo_fb,0
951450675,LONGLIFE ASTAXANTHIN VEGAN 8MG,LNG,151.83,1,3,MAGAZZINO,1,478,,15.02,0.00,19.90,30,17.12,19.89,32.4,REINSERISCI_prezzo_fb,0
987247689,ONLIGOL FIBRE PRUGNA 20BUST,"",151.83,5,8,grossista,0,251,,7.49,9.21,9.60,59,8.84,9.59,28.0,STANDALONE,0
987867140,ZREEN COLLAGENE POLVERE,ZRV,151.80,1,2,grossista,0,94,,24.63,0.00,31.53,30,28.08,31.52,28.0,REINSERISCI_prezzo_fb,0
941614240,LONGLIFE PEA 60CPS VEGETALI,LNG,151.79,2,7,grossista,0,217,7,19.95,23.31,24.07,42,22.74,24.06,20.6,STANDALONE,0
934981782,AVENE HOMME BALSAMO DOPOBARBA,AVE,151.76,4,7,grossista,0,142,,14.92,18.35,17.89,37,17.01,17.88,19.8,VIA_PC,0.47
951268782,QUIXX FORTE SOLUZIONE IRRIG,"",151.37,4,9,MAGAZZINO,1,428,,8.77,10.78,10.37,26,10.35,10.36,18.1,VIA_PC,0.42
981644697,REUMABEST 30CPR,4SS,151.37,1,4,grossista,0,160,8,15.99,18.77,21.17,31,18.23,21.16,32.3,STANDALONE,0
950405439,URIPYR 30BUST,"",151.28,4,5,MAGAZZINO,1,165,,19.20,23.32,24.53,25,21.88,24.52,27.7,STANDALONE,0
933009401,ROSACURE FAST CREMA 30ML,R1S,151.27,5,11,grossista,0,1074,10,14.69,17.11,18.01,41,16.75,18.00,22.5,STANDALONE,0
951059789,GOODERE LIBEEDO4HIM 60CPR,"",150.90,4,6,grossista,0,33,,21.70,0.00,26.88,18,24.74,26.87,23.8,REINSERISCI_prezzo_fb,0
931026924,GINEXID OVULI VAGINALI 10PZ,GIN,150.79,3,5,MAGAZZINO,1,467,,12.66,15.57,15.73,37,14.43,15.72,24.2,STANDALONE,0
951049194,MIAMO SUPR ANTIF EYE CR 15ML,MMO,150.79,2,5,grossista,0,2,,38.77,0.00,38.65,18,43.42,38.64,-0.3,NON_POSIZIONABILE,0
935931396,GASDEP ACTIVE 6+12BUST,ERZ,150.71,3,4,grossista,0,563,,11.36,13.30,14.59,38,12.95,14.58,28.3,STANDALONE,0
941181911,UV OFTAL SOL OFT LUB FOTOP10ML,36T,150.44,4,5,grossista,0,207,10,15.09,18.30,19.72,27,17.20,19.71,30.6,STANDALONE,0
980296279,CANDIDAS T 180PAST,GIO,150.40,1,5,grossista,0,28,3,18.18,21.22,23.85,22,20.73,23.84,31.1,STANDALONE,0
986129005,ENTEROLACTIS PLUS 14BUST,ENO,150.25,6,11,MAGAZZINO,1,495,,10.92,13.44,12.60,51,12.45,12.59,15.3,VIA_PC,0.85
939985471,FLORETRIX 50MLD 10BUST,FR7,150.24,3,3,grossista,0,54,7,13.16,15.38,17.40,34,15.00,17.39,32.1,STANDALONE,0
989669852,DEFENCE SUN 50+ CR VISO FOND,BNK,150.18,5,14,grossista,0,152,,11.65,14.33,13.45,43,13.28,13.44,15.4,VIA_PC,0.89
904924394,LONGLIFE EPA DHA GOLD 60PRL,LNG,150.11,5,6,grossista,0,190,9,15.66,18.32,18.81,38,17.85,18.80,20.1,STANDALONE,0
985600802,CURCUDYN FORTE 180CPS,ME1,149.93,1,2,MAGAZZINO,1,28,,71.32,82.58,73.55,26,79.88,73.54,3.1,NON_POSIZIONABILE,0
037291010,CAREXIDIL*SOLUZ CUT 60ML 5%,AVC,149.79,3,5,grossista,0,208,2,27.69,32.95,33.52,35,31.57,33.51,21.0,STANDALONE,0
982881714,PIROMAL GEL 20STICK,"",149.56,3,6,MAGAZZINO,1,358,,15.32,18.62,20.20,41,17.47,20.19,31.8,STANDALONE,0
975896426,GIBAUD ORTHO DORSOLOMBOGIB 2,GAD,149.53,1,1,MAGAZZINO,1,6,,119.23,154.99,131.67,16,133.53,131.66,10.4,NON_POSIZIONABILE,0
930886344,ERGOFORT 12BUST STICK PACK,EGF,149.45,2,5,grossista,0,159,6,14.00,16.06,18.62,39,15.96,18.61,32.9,STANDALONE,0
971347657,BIOREPAIR PLUS PROT TOTALE75ML,BIR,149.38,8,31,MAGAZZINO,3,997,,3.33,3.96,3.68,50,3.93,3.67,10.2,NON_POSIZIONABILE,0
984902686,RUSCOVEN BIOGEL 100ML,ABO,149.37,3,12,MAGAZZINO,1,119,5,10.16,12.34,13.49,42,11.59,13.48,32.7,STANDALONE,0
987744810,INOVITIS 60CPR,"",149.26,2,3,grossista,0,18,,18.45,21.40,24.54,19,21.03,24.53,33.0,STANDALONE,0
023356088,DAFLON*30CPR RIV 1000MG,DAF,149.09,2,6,MAGAZZINO,1,0,,19.27,0.00,26.43,23,21.97,26.42,37.1,REINSERISCI_prezzo_fb,0
047883057,DICLOFENAC TEVA*GEL120G 10MG/G,TVA,148.92,4,7,MAGAZZINO,2,181,,7.55,9.21,7.46,27,8.90,7.45,-1.3,NON_POSIZIONABILE,0
907264939,RILASTIL INTEN CR RASS VISO 50,RIL,148.90,2,5,grossista,0,186,,30.00,36.00,31.85,43,34.20,31.84,6.1,NON_POSIZIONABILE,0
980193039,SWISSE MAGNESIO POTAS FT24BUST,SWI,148.77,4,8,grossista,0,243,,11.50,13.68,13.31,43,13.11,13.30,15.7,VIA_PC,0.38
988024903,RESOURCE REFRESH LIMONE 4BOTT,NES,148.55,1,2,grossista,0,76,,17.64,0.00,24.11,15,20.11,24.10,36.6,REINSERISCI_prezzo_fb,0
909468365,EUPHORBIUM COMP SPR NAS 20ML,GNA,148.41,6,10,grossista,0,141,,11.77,14.48,13.32,47,13.42,13.31,13.1,NON_POSIZIONABILE,0
989332844,AVENE SOL LATTE SPF 50 100ML,AVE,148.41,3,10,grossista,0,659,,14.07,17.30,12.35,40,16.04,12.34,-12.3,NON_POSIZIONABILE,0
951200688,RILASTIL DIFESA CREMA STERILE,RIL,148.22,4,6,grossista,0,197,,17.57,0.00,21.55,27,20.03,21.54,22.6,REINSERISCI_prezzo_fb,0
951313030,MINERALVIS 150PAST,GIO,148.15,1,5,grossista,0,16,,22.90,0.00,30.07,13,26.11,30.06,31.3,REINSERISCI_prezzo_fb,0
950221770,KUKIDENT COMPLETE FRESCO 70G,KUK,148.10,7,11,MAGAZZINO,108,384,,7.92,9.42,11.03,49,9.34,11.02,39.1,STANDALONE,0
032246047,NEOMERCUROCROMO*SOLUZ FL 50ML,NMC,148.03,2,5,MAGAZZINO,11,229,5,4.71,5.79,7.16,50,5.56,7.15,51.8,STANDALONE,0
987247691,ONLIGOL FIBRE PESCA 20BUST,"",147.65,5,10,MAGAZZINO,2,404,,6.99,8.59,9.58,57,8.24,9.57,36.9,STANDALONE,0
974947158,GEL'CLEAR ADDENSANTE NEU 240G,N1S,147.50,2,2,grossista,0,29,3,23.29,27.13,30.48,22,26.55,30.47,30.8,STANDALONE,0
907043525,TUBES COLON 24CPS,4C6,147.29,3,3,grossista,0,121,7,15.20,17.92,20.02,40,17.33,20.01,31.6,STANDALONE,0
951364823,RETINOIQ 20CPR DIVISIBILI,"",147.29,2,3,grossista,0,19,,20.14,0.00,26.73,24,22.96,26.72,32.7,REINSERISCI_prezzo_fb,0
947057220,SPINOFF GOCCE 20ML,9T0,147.25,3,5,MAGAZZINO,1,226,,14.92,18.35,18.57,40,17.00,18.56,24.4,STANDALONE,0
982473668,SEDIVITAX ADVANCED 70CPS,ABO,147.05,7,8,MAGAZZINO,1,322,,15.25,18.52,17.89,59,17.38,17.88,17.2,VIA_PC,0.64
920036276,DRENAX FORTE MIRTILLO 60CPR,DRE,146.96,5,11,grossista,0,135,,11.09,13.64,11.99,43,12.64,11.98,8.0,NON_POSIZIONABILE,0
981047196,ISIDE HPV 14OV,0PZ,146.81,3,5,grossista,0,247,7,20.30,23.61,26.96,36,23.14,26.95,32.8,STANDALONE,0
935662609,SUPRADYN RICARICA 35CPR,SPY,146.67,5,12,MAGAZZINO,29,864,,10.79,13.27,13.30,75,12.30,13.29,23.2,STANDALONE,0
971992007,NUXE SUN ACQUA PROF DELIZ100ML,NUX,146.43,3,6,grossista,0,137,,21.81,25.30,21.90,30,24.86,21.89,0.4,NON_POSIZIONABILE,0
940083470,BROMELINA PLUS 500 60CPS,"",146.42,4,11,grossista,0,165,7,11.28,13.46,14.94,14,12.86,14.93,32.4,STANDALONE,0
939237970,BASENPULVER POLV 30BUST,NAD,146.41,2,2,grossista,0,83,,19.26,23.11,20.69,39,21.96,20.68,7.4,NON_POSIZIONABILE,0
