sku,nome,click7,spesa7,qty7,rev7,marg7,inc_fatt_pct,categoria,is_civetta,pos,stock
903459016,FISIODERM DETERGENTE INTIMO,2,0.66,0,0.00,0.00,,0-vendite,f,13,0
975427360,GIBAUD CLASSIC CINT POSTOP LE6,2,0.66,0,0.00,0.00,,0-vendite,t,3,0
984569855,"SHINE ON HSPLUS BIONDO CHI8,00",2,0.66,0,0.00,0.00,,0-vendite,t,2,3
949892261,OMOMIND 20CPR,2,0.66,0,0.00,0.00,,0-vendite,t,2,0
973145889,ELMEX PROTEZIONE CARIE 2X75ML,2,0.66,0,0.00,0.00,,0-vendite,f,16,11
923539670,KRIN UP ANDRO 30CPS,2,0.66,0,0.00,0.00,,0-vendite,t,5,0
937363012,GINEPRO NERO LOZIONE DOPOBARBA,2,0.66,0,0.00,0.00,,0-vendite,t,9,5
902262500,TONIMER LAB SOFT SPRAY 125ML,2,0.66,0,0.00,0.00,,0-vendite,t,2,1
978115970,AMPOULE C 30ML,2,0.66,0,0.00,0.00,,0-vendite,t,5,4
982733661,REVEE SCAR GEL 60G,2,0.66,0,0.00,0.00,,0-vendite,t,5,0
951372491,NUXE TROUSSE VOYAGE RDM 2026,2,0.66,0,0.00,0.00,,0-vendite,t,4,1
951867670,"REMEND 0,75 3ML",2,0.66,0,0.00,0.00,,0-vendite,t,3,0
950832055,BIOREPAIR ADV PROT COMPLETA50+,2,0.66,0,0.00,0.00,,0-vendite,t,1,6
951332840,DEFENCE COLOR GLOW KIT ILL+LIP,2,0.66,0,0.00,0.00,,0-vendite,t,2,3
951361056,BONASE VIS 20STICK,2,0.66,0,0.00,0.00,,0-vendite,t,3,0
990572669,PH FORMINIX DX3 GEL FORMICHE7G,2,0.66,0,0.00,0.00,,0-vendite,t,2,0
043786033,TANTUM VERDE NASO CHIUSO*15ML,2,0.66,0,0.00,0.00,,0-vendite,f,99,0
975427459,FISIOCHAMBER VISION PLUS BOCC,2,0.66,0,0.00,0.00,,0-vendite,t,3,0
932776418,CORACTIV 50PRL,2,0.66,0,0.00,0.00,,0-vendite,f,15,0
950309310,IALOZON BLU DENTIFRICIO 100ML,2,0.66,0,0.00,0.00,,0-vendite,f,12,0
901698062,SUPPORTAN DRINK CAPP 4FL 200ML,2,0.66,0,0.00,0.00,,0-vendite,t,1,0
987383421,PELLISART 30CPR,2,0.66,0,0.00,0.00,,0-vendite,t,1,0
927288050,SENSINOL LAT CRP 200ML DUCRAY,2,0.66,0,0.00,0.00,,0-vendite,t,2,1
951331418,SUN SECURE GOUTTES TEINTEES,2,0.66,0,0.00,0.00,,0-vendite,t,1,6
987419052,PURO GOCCE OCULARI 10ML,2,0.66,0,0.00,0.00,,0-vendite,t,2,0
974058176,RIVESCAL SHAMPOO DEL CANOVA,2,0.66,0,0.00,0.00,,0-vendite,f,7,0
902666635,STOMODINE LP GEL GENGIVE 50ML,2,0.66,0,0.00,0.00,,0-vendite,t,3,0
950851042,PROATOP SPRAY CANI 50ML,2,0.66,0,0.00,0.00,,0-vendite,t,1,0
022816122,SOMATOLINE*GEL 30BUST 10G,2,0.66,0,0.00,0.00,,0-vendite,f,4,0
990085348,ARGIVIT RICARICA+ 14BUST,2,0.66,0,0.00,0.00,,0-vendite,t,1,0
935034355,EUMILL GOCCE OCULARI RINFR10ML,2,0.66,0,0.00,0.00,,0-vendite,t,3,46
924531155,IDEAL SOLEIL SPRAY INVISIBLE50,2,0.66,0,0.00,0.00,,0-vendite,t,1,3
984357297,VITAMONO E-PRO 30STICK ORODISP,2,0.66,0,0.00,0.00,,0-vendite,t,1,0
926744107,ALOE-SY GUSTO FRUTTA 1000ML,2,0.66,0,0.00,0.00,,0-vendite,t,4,0
974656480,PARODONTAX CP COOL MINT 75ML,1,0.33,0,0.00,0.00,,0-vendite,f,9,12
990284263,RILASTIL SKIN R TONICO 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,6
023356025,DAFLON*30CPR RIV 500MG,1,0.33,0,0.00,0.00,,0-vendite,f,25,79
972594182,PIC MISUR PRES MOBILERAPID,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
988909735,MARKEUTICALS VOLUMEX BALS200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987718792,ORALB POWER ORAL CENTER+IO6,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
986115121,MEDI KL1 COT GAMB LU 5 Y54010,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
977695218,GLORIA162EVO AD BE MX SC,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
952058358,VEA OFT GEL OLEOSO CONT OCCHI,1,0.33,0,0.00,0.00,,0-vendite,t,3,2
909918169,SFIGMO ANER KOBOLD ERKA,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
979052293,TOTABI PASTA EVO 15ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
952100131,EUPHIDRA ROSSETTO LUM SCARLAT,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
983697741,VICHY HOMME DEO CC 96H ROLL 50,1,0.33,0,0.00,0.00,,0-vendite,t,4,6
952094567,PROBIOBENE JUNIOR 18STICK ORO,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951506043,STOMEK SOSPENSIONE 30STICK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
970589545,SIG CO2 AD XLN PA NATU,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
906355375,MELISSA ESTRATTO TITOLATO 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
981263597,MIO FLEX PLACCA PIAN10-68 70MM,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
923744573,SAUBER COL OPTOE 140 MICR MED4,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987331028,APROTEN PIPE PROMO 500G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
972592428,HEMA PLEX 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987167071,BETOTAL B FASE 20CPR,1,0.33,0,0.00,0.00,,0-vendite,f,19,7
904302155,ONICOKER PHARCOS LACC RINF UNG,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
907741870,GUANTO EL STR RO 85CM 50PZ,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
947383004,AQUILEA SONNO 30GUMM,1,0.33,0,0.00,0.00,,0-vendite,f,14,0
987361312,GLUTATIONE SUPREMO 180PAST,1,0.33,0,0.00,0.00,,0-vendite,f,9,0
938777695,DIMANN DAILY 100CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
982760377,GYNO PLUS 10CPS VAG,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
974109326,CERAVE CREMA IDRATANTE 340G,1,0.33,0,0.00,0.00,,0-vendite,t,5,12
988951644,PHYSIOMANCE LIPIDEOL3 60CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
952099986,EUPHIDRA PALETTE VISO ARM SOL,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
909814194,INTIMO VEGETALE 250ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
982772954,TRICOREAL PLUS 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
934885942,PERNALIFE DOL GEL 125ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980287066,DEFENCE HAIR SH EXTRA DEL200ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,23
949869349,MACULVIST 20CPR RIVESTITE,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
973719723,NUTRIAGE DAY 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
935864850,UROLIN OROSOLUBILE 14BUST,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
905604892,BILANCIA DIGIT DIET,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951272968,AVENE GOMMAGE DELICATO VIS50ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,1
950945598,IDRYADREN 300ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
979323060,TRIDERM INTIMATE ANTIBATT500ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,4
988166029,CARDIORITMON COLESTEROLO 60CPS,1,0.33,0,0.00,0.00,,0-vendite,f,39,0
981079801,FORMULA Z BRACCIALETTO BABY,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
949703831,FISIOCREM CREAM ACTIVE 250ML,1,0.33,3.00,56.34,0.00,1,inc-marg>100,f,3,0
987411764,RILASTIL SUN SPF50+ VELVET COL,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
952050678,GASTROVOM 30STICK PACK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
937494502,CONVEEN OPTIMA GUAINA 35MM 30P,1,0.33,0,0.00,0.00,,0-vendite,f,14,0
984147696,FOLERVID 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
909301766,"CER PRONTEX STRETCH 500X2,5CM",1,0.33,0,0.00,0.00,,0-vendite,f,99,0
980458374,OROZYME GEL IGIENE ORALE 70G,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
973652151,CISTOPIU' 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
990408027,FIORI D'ARANCIO BEAUTY POCHET,1,0.33,0,0.00,0.00,,0-vendite,t,1,8
988148918,GASTRONYX PLUS 30CPR OROSOLUBI,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951097272,ALOPECY 100ML NF,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
923022735,CERAMOL BETA PASTA ALL'ACQUA,1,0.33,0,0.00,0.00,,0-vendite,f,11,0
924296332,SAUBER AREG 140 MICR NE 4,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
931005957,ELLEFFE 100 PLUS 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
982532412,ADERMA A-D BIOLOGY CR RICC40ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,1
931577922,TERMODREN 300ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951223849,SALISANI POLVERE SOLUBILE 360G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
975201361,MULTIVITALEX 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951880297,MIAMO SKIN DEFENSE 30 STICK,1,0.33,0,0.00,0.00,,0-vendite,t,8,17
980813303,CAPITAL LATTE SOLARE ECO-SO50+,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
979321318,DERMOVITAMINA MICO SMALTO NUDE,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
990460077,CH EASY START SET SIL AZZ 6M+,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
923302374,GEHWOL MED CREMA ANTI CALLOSIT,1,0.33,0,0.00,0.00,,0-vendite,f,23,0
951866375,DRENLIFE LINFODREN SUMM30STICK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951864697,PRONTEX XTHERM TERMO DIGITALE,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
909468631,SABAL HOMAC 30ML GTT HEEL,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
979798485,CICAVIT+ LEVRES 10G,1,0.33,0,0.00,0.00,,0-vendite,t,5,14
940095348,SARCOACT 30BUST,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
990540433,ARKOCAPSULE PARTENIO BIO 45CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950425658,SANOTINT SHAMPOO RICCI VIVACI,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
978862326,ANTHELIOS SHAKA SPRAY 30 200ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
987378609,PEVIX 20BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
930494152,SAUGELLA ATTIVA DET 500ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,11
990039481,"DYNAMO F 20STICK 2,5G",1,0.33,0,0.00,0.00,,0-vendite,f,10,0
926431976,MTHFR-P PLUS 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
943941839,TARANIS PREPARATO DOLCI 300G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
907146777,COLESTAT 30CPS,1,0.33,0,0.00,0.00,,0-vendite,f,22,0
950956843,PEPTIVET 4 SOL OTOLOGICA 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
924860935,MICROLIFE NO CONTACT NC150,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951375880,M-AID CEROTTO NAS 56X17MM 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
989691112,BETOTAL ENERGY BOOM 20STICK,1,0.33,0,0.00,0.00,,0-vendite,f,17,9
971104993,ORG PH HYDRATE SHAMPOO 250ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
988783217,AVENE DERMABSOLU CREMA GG NF,1,0.33,0,0.00,0.00,,0-vendite,f,8,2
980644241,MARKEUTICALS FOCAL 45CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
939393171,PODIDRAL FAS CR RAGADI PIED100,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
944889068,PROGENY PET 60BUST,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
989332907,AVENE SOL FLUIDO A/IMPER SPF50,1,0.33,0,0.00,0.00,,0-vendite,f,99,7
903705919,EUDREN CREMA 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924284452,BIRDETOX 2SIR 15ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951862871,BIOCLIN DEO 24H ROLL-ON NF PRO,1,0.33,0,0.00,0.00,,0-vendite,t,1,7
904180231,DAUMFIX ORTESI POLLICE DX M,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
975189313,FLAVIS CAKE MIX 500G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
986988158,MARKEUTICALS MENOCORT 60BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989036316,LOVANEX 20STICK PACK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
943950269,VARISAN ETHERE1015 ATPC PO2C,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
975083484,ACTIVE MEMORY SOLETTA BAMBOO42,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989260892,KELUAL SQUANORM LOZIONE 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,1
975083419,ACTIVE MEMORY SOLETTA BAMBOO36,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
900976364,CALCIO MAGNESIO 500-250 MG,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
970487308,ACTIFLOG 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
931029110,ERGYDESMODIUM 250ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
970655092,SIG 701 AG-MOSX + ML PA CRIS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
984505279,REKORDSAN GUANCIALE MEM SIRIO,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
950127480,C20 BIOTIC RECHARGEABLE 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,3
945172524,EUPH CR LENIT CUOIO CAP GR,1,0.33,0,0.00,0.00,,0-vendite,t,1,5
981389392,DERMON IDRATANTE CORPO EXTRA,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
908146602,BIOLASTIC SHAMPOO SPECIALE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
976034025,LACTOSOLUTION 15000 15CPR PORT,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
940274741,LACTIPLUS DLR 30CPS VEGETALI,1,0.33,0,0.00,0.00,,0-vendite,f,11,0
987747831,LIFTACTIV B3 CREMA NTT RETINOL,1,0.33,0,0.00,0.00,,0-vendite,t,3,2
985670633,AUSILIUM CREMA 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
950226302,ORALB POWER REFILL IO U/BI 3PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
988909988,DARFAX TEND 28BUST,1,0.33,0,0.00,0.00,,0-vendite,f,14,0
931127993,VALDISPERT GOCCE SONNO RAP30ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,10
936048115,EUPH COLORPRO XD600 BIO SC,1,0.33,0,0.00,0.00,,0-vendite,f,99,4
923289324,BEURER BM40 MISURATORE PRESS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986116453,MEDI KL2 COT MO DX LU 5 Y66310,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
933870014,MELURESIO 14BUST,1,0.33,0,0.00,0.00,,0-vendite,f,13,0
927178095,DERMON INTIMO ATTIVO 250ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
947073920,RILASTIL SUN SYS WT COL SPF50+,1,0.33,0,0.00,0.00,,0-vendite,t,3,5
940555651,ARNICA VITI GEL 90% 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980121899,COLLARE CERVICALE BIV VISTA,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
926517234,VIGORSKIN K1 PLUS CREMA 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
924274083,REDERMIC RETINOL OCCHI 15ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,3
941516647,AMBLICOL 15FL 10ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
949645372,DR VITI DRENANTE MIRT 28STICK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
911056481,TACHI MU GOCCE 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
901704650,UNICO BAGNO NEON BB 10BUST 15G,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
906626712,DETEROL BAGNODOCCIA BIFASICO,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
903528735,VARISAN LUILEI COT1015 ADGR4,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
987413061,CELL PROTECT OLIO INVISIBILE,1,0.33,0,0.00,0.00,,0-vendite,f,30,0
986464826,BIOKILL PIRETRO NATURALE 1L,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
912258427,MEDI 21 UOMO G.COTO NER 3 2150,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
913205314,ELICRYSO OLIO DET INTIMO 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
949970697,DR VITI COLLAGENE CR CRP 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
978867909,LIMBICA 14BUST,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
989634098,FORDERMA IDRATANTE 180CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
908579004,KLOMA STIM LOZIONE 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986967521,XAMAMINA REFLUSSO 25BUST,1,0.33,0,0.00,0.00,,0-vendite,t,20,3
950456362,SPIRIAL ROLL ON REFILL 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,3
951484928,ICTYANE CREMA EMOL 400ML PS,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
901179022,TIMODORE POLVERE 250ML,1,0.33,0,0.00,0.00,,0-vendite,f,15,20
971010653,BIO ESSENZE ALLUME POTASSIO SP,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
982138671,NKLIFE AHCC 150ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
974890612,GARZA MEDS FARMACTIVE ST 10X10,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
982475269,SERENITY MUT SD SENS MX M 15PZ,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
931524615,PIROFER FORTE 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
982913269,LE GOCCE DI OLIMPO RIL 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
951862945,BIOCLIN DEO CONTR VAPO NF PRO,1,0.33,0,0.00,0.00,,0-vendite,t,2,52
941970802,ANIVAL BETA 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
989980937,METAFOLIC+ 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
945102162,CREMA CORPO BERGAMOTTO PATCH,1,0.33,0,0.00,0.00,,0-vendite,t,2,3
922391154,CORSETTO MILLERIGHE FLEXO' XXL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
935572154,OMEGA RX3 1200 100+20PRL OMAGG,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
990376598,POLIDENT APPARECCHI&BITE 66CPR,1,0.33,0,0.00,0.00,,0-vendite,f,22,0
987881291,CURAPROX ALIGNER FOAM 40ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
934036791,AUSILIUM NAC 14FL 10ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
970932012,SIG HLM AD LL PC MARI,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
946450398,BIANCO D'AMBRA EDP 100ML,1,0.33,0,0.00,0.00,,0-vendite,f,7,0
040657025,FASTUM ANTIDOLORIFICO*1% 100G,1,0.33,0,0.00,0.00,,0-vendite,f,19,2
984023046,NOCOLESTENO' 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
988066217,BIOSCALIN PRO DENSITY CERA MOD,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
979097538,HYALO GYN GEL 10APPL MONODOSE,1,0.33,0,0.00,0.00,,0-vendite,f,8,23
980912214,SILVANA EMOTIONAL BAGNO EFF SO,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
901538823,VANIGLIA/ZENZERO PROFUMO 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,7,3
950991923,GLIALIA SOSPENSIONE ORAL20BUST,1,0.33,0,0.00,0.00,,0-vendite,f,5,0
980770299,GIBAUD ORTHO LOMBOGIB LADY21 1,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
990559775,VITABENIMMUNO BABY GOCCE 12ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
974004537,FRESUBIN 5KCAL SHOT NEUTRAL,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
979276577,TRIDERM AK TRATT PREV SPF50+,1,0.33,0,0.00,0.00,,0-vendite,f,4,4
950851939,NUTRIAGE GEL CREAM 50ML,1,0.33,0,0.00,0.00,,0-vendite,f,13,0
987815863,TENA SLIP PLUS PANN XL 30PZ,1,0.33,0,0.00,0.00,,0-vendite,f,17,0
985830746,TOLERIANE FOAMING GEL CLEANSER,1,0.33,0,0.00,0.00,,0-vendite,f,22,0
950424008,SANI DRY PANN INCONT MUT XL 10,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
926674704,CRESKO 10F,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
952120018,ORALB IO2 SPIDERMAN TRAVEL,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
906068642,BURRO KARITE 100G,1,0.33,0,0.00,0.00,,0-vendite,f,9,0
940085160,FOTOULTRA ACTIVE UNIFY SPF50+,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
990648255,TREHAPAN GOCCE OCULARI 10ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989011945,CREMA PROTEICA 21% PROT NOCC,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
901634446,LADYGLORIA 24 COL 240 DAINO 2,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
908682293,LABCATAL NUTRITION CU/AG/AU GT,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
037184049,DICLOREUM UNIDIE*8CER 136MG24H,1,0.33,0,0.00,0.00,,0-vendite,f,99,4
924995071,VIGORPET GATTI PASTA 50G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
902711581,DINABASE 7 ADESIVO DENTIERE,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
987221456,CUMAVIS CREMA 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
990648166,IRYLAC LACRIMA ARTIFICIALE10ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
909731996,GLORIAM GAMB STRO361 MX MLU,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
972532232,CERAMOL FLUIDO BETA COMPLEX,1,0.33,0,0.00,0.00,,0-vendite,f,27,0
904092222,ORIONE OK PED G100 SEPAR ALL L,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
911158083,URO GUAINA LATTICE 30MM 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924873247,NKLIFE AHCC 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
972353965,ALGIOMEGA 3 120PRL,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
900520848,CUFFIA TERMICA CHEMIOTERAPIA,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
949499952,PROFUMI CASA FLORA CAMP SPR150,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
952100093,EUPHIDRA ROSSETTO LUM COUTURE,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
903923617,VIGORPET CANI 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
951043494,HYALU B5 CREMA RICARICA 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,3
930517901,MULTIVITAMIX S/ZUCCH 30CPR EFF,1,0.33,0,0.00,0.00,,0-vendite,f,8,6
944950221,SKINPROJECT HYAL GEL COMPLEX,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
020702080,MAALOX PLUS*30CPR MAST,1,0.33,0,0.00,0.00,,0-vendite,f,13,45
971678483,JUNIPERUS C GETTI MG 60ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987411749,RILASTIL SUN SPF50+ AGE REP CO,1,0.33,0,0.00,0.00,,0-vendite,t,2,3
951455132,MAGNEVIS 400PAST,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
926084841,MICO LEO 70CPS,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
985516297,REVILLA 320 30PRL,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
947225367,EUPHIDRA MASCHERA RESTORE+75ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,4
973953944,PROSTAMOL 60CPS MOLLI,1,0.33,0,0.00,0.00,,0-vendite,f,21,6
972592962,PILORYAL 20ORAL STICK 15ML,1,0.33,0,0.00,0.00,,0-vendite,f,23,0
923360364,NEVERTIN 15CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989669787,DEFENCE SUN 30 LATTE SPR 200ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,4
926429958,MEDI ANTITROMBO H915 AGG S DX,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
951869270,LOMBOGIB WORK H21 TG01,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
980817439,SERENITY TRAV RELAX 60X90 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
978267843,MATT PHARMA SERENOA PROST20CPS,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
979605464,COMPEED ALLUCE VALGO 5PZ,1,0.33,0,0.00,0.00,,0-vendite,f,99,12
927385219,CONVEEN OPTIMA GUAINA 28MM 30P,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
903131997,MICRO TEC COMPLEX SHAMPOO200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
913588000,GINOCCHIERA ROT GENUFIT 15 M,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
989252325,CERAVE DETERGENTE IMPERF 473ML,1,0.33,0,0.00,0.00,,0-vendite,f,35,1
950376018,ATODIM SPRAY 30ML 500UI,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
979204144,PROXALIPID 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
940472071,"BIOKAP NUTRIC DEL RAP 7,0 BIO",1,0.33,0,0.00,0.00,,0-vendite,t,3,0
